song_id,artist_name,title,timbre_mean,timbre_max,timbre_min,timbre_std,pitch_mean,pitch_max,pitch_min,pitch_std
SOQTOZK12A6D4F95AD,Moraes_Moreira,Felicidade,"[39.12987518310547, -60.17576217651367, -29.688331604003906, -1.5155538320541382, 4.994189262390137, 3.4085676670074463, -12.848952293395996, -2.8128983974456787, 8.95126724243164, 5.032469749450684, -2.9278321266174316, 3.854912281036377]","[49.80099868774414, 171.1300048828125, 105.54499816894531, 324.5690002441406, 94.29900360107422, 112.7030029296875, 71.20700073242188, 115.86900329589844, 89.31999969482422, 84.48899841308594, 76.92500305175781, 52.2239990234375]","[0.0, -199.77000427246094, -153.35000610351562, -363.4389953613281, -99.56500244140625, -92.89199829101562, -106.09700012207031, -68.51399993896484, -67.94000244140625, -58.64500045776367, -101.19400024414062, -44.39699935913086]","[4.879372596740723, 44.398372650146484, 43.34079360961914, 45.82108688354492, 31.696399688720703, 34.6102409362793, 24.528047561645508, 24.310136795043945, 21.18967628479004, 20.07316017150879, 18.209083557128906, 14.411840438842773]","[0.4173370897769928, 0.47093233466148376, 0.30214160680770874, 0.22754010558128357, 0.3374423682689667, 0.21742355823516846, 0.28549498319625854, 0.3477744460105896, 0.4658045172691345, 0.4960288107395172, 0.29005011916160583, 0.3318634033203125]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010999999940395355, 0.010999999940395355, 0.003000000026077032, 0.007000000216066837, 0.006000000052154064, 0.00800000037997961, 0.004000000189989805, 0.004999999888241291, 0.007000000216066837, 0.013000000268220901, 0.006000000052154064, 0.004999999888241291]","[0.3086254894733429, 0.32925087213516235, 0.2747862935066223, 0.22117584943771362, 0.2795281410217285, 0.21566757559776306, 0.2534436881542206, 0.29768165946006775, 0.34011298418045044, 0.3455662131309509, 0.25247564911842346, 0.3074490427970886]"
SOWGFDH12AB017B2F5,Billy_Pilgrim,Caroline (LP Version),"[46.83121109008789, 33.686424255371094, 25.448951721191406, 5.304074287414551, 16.873563766479492, -14.589977264404297, 0.020721428096294403, -6.89313268661499, -5.476694107055664, -6.368169784545898, 1.9055771827697754, -0.8516028523445129]","[51.51499938964844, 185.66200256347656, 211.4340057373047, 351.9209899902344, 81.15299987792969, 147.73899841308594, 56.18299865722656, 79.08399963378906, 59.04600143432617, 72.47899627685547, 52.270999908447266, 57.529998779296875]","[0.7110000252723694, -67.74299621582031, -153.48800659179688, -182.0970001220703, -113.71299743652344, -86.6729965209961, -95.56700134277344, -71.85299682617188, -46.75600051879883, -72.01200103759766, -88.06999969482422, -70.68800354003906]","[3.985715866088867, 33.83094024658203, 37.38624954223633, 34.07196807861328, 23.35999298095703, 30.652992248535156, 21.8033447265625, 18.008628845214844, 14.125956535339355, 15.395695686340332, 15.98861312866211, 13.548068046569824]","[0.32852572202682495, 0.4033457040786743, 0.5575143098831177, 0.2796500027179718, 0.4603142738342285, 0.2702328562736511, 0.3695685565471649, 0.4326714277267456, 0.2796471416950226, 0.5660085678100586, 0.23605428636074066, 0.32712143659591675]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.013000000268220901, 0.032999999821186066, 0.028999999165534973, 0.01899999938905239, 0.02500000037252903, 0.012000000104308128, 0.017000000923871994, 0.010999999940395355, 0.009999999776482582, 0.03200000151991844, 0.014000000432133675, 0.013000000268220901]","[0.2656727135181427, 0.2585810422897339, 0.31500911712646484, 0.19368144869804382, 0.31641557812690735, 0.1904652714729309, 0.2776249945163727, 0.33520999550819397, 0.20340920984745026, 0.3366435468196869, 0.1731453239917755, 0.25623029470443726]"
SOCJPAI12AB0185DB1,New_York_Dolls,Trash (live Paris),"[43.93544387817383, -52.09918975830078, 21.7226505279541, -13.606504440307617, -23.7412109375, -19.31097412109375, -13.001687049865723, -2.2519235610961914, 51.568031311035156, 12.811287879943848, -0.2135823667049408, 24.2111759185791]","[48.56800079345703, 212.81300354003906, 193.0590057373047, 134.2729949951172, 67.91799926757812, 126.04000091552734, 40.97200012207031, 61.66400146484375, 99.72599792480469, 86.43800354003906, 71.86900329589844, 55.51599884033203]","[15.859999656677246, -137.6999969482422, -105.61599731445312, -147.98899841308594, -104.89299774169922, -59.04800033569336, -87.822998046875, -62.069000244140625, -9.906999588012695, -20.7549991607666, -79.13300323486328, -36.625999450683594]","[5.0397562980651855, 42.179569244384766, 38.78712463378906, 27.965469360351562, 23.2392635345459, 17.591033935546875, 19.27238655090332, 16.24736213684082, 16.459087371826172, 12.431212425231934, 11.652322769165039, 12.297165870666504]","[0.4529866874217987, 0.3553144633769989, 0.4622645676136017, 0.2405657172203064, 0.31817635893821716, 0.21811480820178986, 0.28755074739456177, 0.4347204566001892, 0.21893344819545746, 0.2825074791908264, 0.18859566748142242, 0.32251080870628357]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.004000000189989805, 0.01600000075995922, 0.032999999821186066, 0.003000000026077032, 0.004999999888241291, 0.0020000000949949026, 0.003000000026077032, 0.007000000216066837, 0.008999999612569809, 0.01899999938905239, 0.003000000026077032, 0.004000000189989805]","[0.3976817727088928, 0.2544615566730499, 0.3575051426887512, 0.2093798965215683, 0.2647475600242615, 0.20309114456176758, 0.24947790801525116, 0.3828474283218384, 0.19841168820858002, 0.23536571860313416, 0.20063164830207825, 0.24876044690608978]"
SOJODCY12A58A7CE98,Junior_Reid,No Loafting,"[43.101707458496094, 18.903690338134766, 13.42166805267334, 19.772411346435547, 32.745018005371094, 3.121084213256836, 2.4003424644470215, -5.934200763702393, -16.991416931152344, 5.62619161605835, -6.7243146896362305, -19.701683044433594]","[52.457000732421875, 213.6750030517578, 202.9499969482422, 187.79299926757812, 140.82699584960938, 254.7480010986328, 103.09200286865234, 120.10199737548828, 46.44599914550781, 71.76799774169922, 65.12799835205078, 46.4900016784668]","[0.0, -136.85400390625, -140.4459991455078, -231.25100708007812, -84.20899963378906, -105.45600128173828, -104.64099884033203, -104.41899871826172, -89.1520004272461, -97.447998046875, -70.94300079345703, -114.77400207519531]","[5.786226272583008, 46.687156677246094, 59.433536529541016, 51.718929290771484, 36.13877868652344, 40.6417121887207, 34.440879821777344, 27.385385513305664, 20.57601547241211, 19.91581153869629, 22.977346420288086, 21.12764549255371]","[0.4030080735683441, 0.45005881786346436, 0.29885467886924744, 0.3818915784358978, 0.33192041516304016, 0.2330196052789688, 0.272334486246109, 0.22189272940158844, 0.42849597334861755, 0.27110612392425537, 0.28228721022605896, 0.3758881092071533]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.008999999612569809, 0.013000000268220901, 0.003000000026077032, 0.003000000026077032, 0.004999999888241291, 0.003000000026077032, 0.007000000216066837, 0.006000000052154064, 0.004999999888241291, 0.004000000189989805, 0.012000000104308128, 0.003000000026077032]","[0.3258208632469177, 0.3776535391807556, 0.2874835729598999, 0.33062276244163513, 0.2977045476436615, 0.22762447595596313, 0.2538677453994751, 0.22119790315628052, 0.3418964445590973, 0.258775919675827, 0.2722790241241455, 0.33606743812561035]"
SOWPJKA12A58A7D131,Carmen_Y_Laura,Paloma Consentida,"[40.9400520324707, -70.78216552734375, 78.7606430053711, -0.4123481512069702, 26.028522491455078, 31.908031463623047, -5.556846618652344, 6.410984516143799, 30.17083168029785, -2.8686747550964355, -2.240694761276245, 33.89869689941406]","[51.52299880981445, 75.91500091552734, 166.19400024414062, 214.25, 81.83699798583984, 141.60699462890625, 50.99399948120117, 83.83000183105469, 88.45500183105469, 45.2400016784668, 68.74700164794922, 80.1729965209961]","[4.956999778747559, -227.44500732421875, -30.874000549316406, -184.7949981689453, -45.46900177001953, -54.74300003051758, -83.84600067138672, -54.61399841308594, -37.87200164794922, -53.18899917602539, -111.80799865722656, -35.38800048828125]","[4.8859968185424805, 46.882930755615234, 33.36807632446289, 56.095420837402344, 22.60342025756836, 37.165348052978516, 25.862384796142578, 19.34331703186035, 19.28278350830078, 17.062026977539062, 26.303186416625977, 17.082275390625]","[0.4921380281448364, 0.2418297529220581, 0.44106289744377136, 0.15119785070419312, 0.2456641048192978, 0.1220935583114624, 0.2957760691642761, 0.31158894300460815, 0.15546472370624542, 0.4568849802017212, 0.21733129024505615, 0.563265323638916]","[1.0, 1.0, 1.0, 0.9570000171661377, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02500000037252903, 0.02800000086426735, 0.013000000268220901, 0.013000000268220901, 0.014999999664723873, 0.010999999940395355, 0.013000000268220901, 0.01899999938905239, 0.01600000075995922, 0.013000000268220901, 0.017000000923871994, 0.027000000700354576]","[0.3655875027179718, 0.18670374155044556, 0.31190967559814453, 0.12792964279651642, 0.2837330102920532, 0.13165724277496338, 0.22869856655597687, 0.25679782032966614, 0.1279127448797226, 0.36279478669166565, 0.15410423278808594, 0.3570004999637604]"
SOXNASC12AB01874DF,Hoodfellas,If you Seek Amy,"[48.51871109008789, 66.71916198730469, -21.749618530273438, 14.082555770874023, 28.42560577392578, -17.044517517089844, -8.180038452148438, -3.944903612136841, -9.974067687988281, -2.5793771743774414, 7.048534870147705, -3.9703500270843506]","[55.13399887084961, 228.77699279785156, 138.1060028076172, 387.8089904785156, 153.2740020751953, 158.94400024414062, 73.29299926757812, 108.30000305175781, 39.72100067138672, 95.66500091552734, 86.15599822998047, 54.720001220703125]","[28.08300018310547, -81.75900268554688, -191.7209930419922, -84.86100006103516, -75.04900360107422, -108.58799743652344, -99.03199768066406, -73.53299713134766, -88.23699951171875, -89.56999969482422, -49.74700164794922, -72.48500061035156]","[3.952413320541382, 50.79972457885742, 46.59916687011719, 29.312049865722656, 31.34573745727539, 28.664125442504883, 26.04377555847168, 26.768022537231445, 20.481657028198242, 19.206350326538086, 16.477420806884766, 14.877092361450195]","[0.6279981732368469, 0.6349666714668274, 0.4796759784221649, 0.3798883855342865, 0.43956705927848816, 0.35083258152008057, 0.37407830357551575, 0.36425021290779114, 0.4035220444202423, 0.5078946948051453, 0.3631458282470703, 0.5269954800605774]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02800000086426735, 0.035999998450279236, 0.010999999940395355, 0.026000000536441803, 0.017000000923871994, 0.020999999716877937, 0.017999999225139618, 0.023000000044703484, 0.032999999821186066, 0.03500000014901161, 0.032999999821186066, 0.004999999888241291]","[0.3206808865070343, 0.313791960477829, 0.2926066517829895, 0.2093714028596878, 0.21591246128082275, 0.18790936470031738, 0.1916477382183075, 0.2052910327911377, 0.2593725323677063, 0.3328554928302765, 0.24630321562290192, 0.372210830450058]"
SOIXICA12A58A7A9A5,Jackie_Edwards,Ali Baba,"[46.82490539550781, -28.06521224975586, -14.525307655334473, -8.291176795959473, -12.043346405029297, -0.3834303319454193, -12.164266586303711, -9.820040702819824, 15.087657928466797, 4.679602146148682, -5.168702602386475, 5.780091285705566]","[54.35900115966797, 172.71499633789062, 97.7249984741211, 131.98399353027344, 89.24400329589844, 270.43701171875, 100.96499633789062, 112.41799926757812, 87.0719985961914, 97.48500061035156, 114.12300109863281, 53.73699951171875]","[0.0, -202.83700561523438, -135.2530059814453, -167.39500427246094, -88.37699890136719, -82.70500183105469, -93.86100006103516, -70.33899688720703, -50.0890007019043, -56.21799850463867, -65.99199676513672, -37.4370002746582]","[5.284603595733643, 53.745601654052734, 41.98765563964844, 43.1695442199707, 26.389232635498047, 37.40121841430664, 29.74886131286621, 22.466053009033203, 19.30469512939453, 19.57587242126465, 18.374650955200195, 15.572032928466797]","[0.4921857714653015, 0.4462894797325134, 0.35942259430885315, 0.4986470639705658, 0.5196548104286194, 0.4957306385040283, 0.29320743680000305, 0.28851547837257385, 0.2650820314884186, 0.37233901023864746, 0.3460712134838104, 0.3799721300601959]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.017999999225139618, 0.020999999716877937, 0.023000000044703484, 0.014000000432133675, 0.026000000536441803, 0.012000000104308128, 0.014999999664723873, 0.013000000268220901, 0.007000000216066837, 0.028999999165534973, 0.023000000044703484, 0.017999999225139618]","[0.3276795446872711, 0.30500829219818115, 0.2807389199733734, 0.3084467649459839, 0.35723739862442017, 0.3540148138999939, 0.21648357808589935, 0.24869264662265778, 0.22173644602298737, 0.2862708568572998, 0.2981972098350525, 0.31758439540863037]"
SOFXGUN12A8C13B449,Edmond_Leung,Yi Xiao Shi Chong Yin,"[42.26179504394531, -6.162006855010986, -2.69877552986145, -18.009204864501953, 18.37201499938965, -15.910526275634766, -13.411705017089844, -4.289417743682861, 4.548429012298584, 0.9273394346237183, -1.6587657928466797, 4.063632488250732]","[51.099998474121094, 177.56500244140625, 243.3820037841797, 333.39599609375, 122.78299713134766, 93.14299774169922, 79.49500274658203, 73.03900146484375, 55.31999969482422, 65.54399871826172, 44.69900131225586, 49.24599838256836]","[16.174999237060547, -144.2729949951172, -152.73199462890625, -107.2959976196289, -56.097999572753906, -193.6479949951172, -80.8030014038086, -111.14199829101562, -53.10599899291992, -68.84400177001953, -43.03499984741211, -51.900001525878906]","[5.157622337341309, 50.13414764404297, 40.32567596435547, 31.813766479492188, 31.519428253173828, 22.535524368286133, 22.78441047668457, 25.500368118286133, 16.40192222595215, 18.743717193603516, 13.269250869750977, 15.262195587158203]","[0.44302523136138916, 0.2634838819503784, 0.3178218901157379, 0.20451612770557404, 0.32909536361694336, 0.41734641790390015, 0.1565680205821991, 0.2851542830467224, 0.2123744785785675, 0.4008373022079468, 0.3178962171077728, 0.22098036110401154]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.01600000075995922, 0.006000000052154064, 0.006000000052154064, 0.004999999888241291, 0.013000000268220901, 0.004999999888241291, 0.006000000052154064, 0.00800000037997961, 0.006000000052154064, 0.012000000104308128, 0.003000000026077032, 0.006000000052154064]","[0.35162270069122314, 0.26838815212249756, 0.3310014605522156, 0.22175846993923187, 0.29502710700035095, 0.34155774116516113, 0.1564752459526062, 0.28677308559417725, 0.21160903573036194, 0.33010566234588623, 0.3281600773334503, 0.19349338114261627]"
SOZDKSD12AB018A0AC,Charlie_Khan,Cheshire Grin,"[52.158329010009766, 37.94562911987305, 56.7519645690918, 11.279291152954102, -47.649105072021484, -11.026053428649902, -4.583410739898682, -10.10074520111084, -9.550847053527832, -3.5145699977874756, 0.38706734776496887, -6.645642280578613]","[55.13199996948242, 179.81300354003906, 150.3730010986328, 232.63800048828125, 58.316001892089844, 187.57000732421875, 53.777000427246094, 120.4280014038086, 41.49300003051758, 95.41600036621094, 70.57599639892578, 37.13999938964844]","[0.0, -59.19300079345703, -128.7239990234375, -60.571998596191406, -132.6490020751953, -76.29499816894531, -79.79199981689453, -101.84300231933594, -68.0250015258789, -62.20000076293945, -81.25399780273438, -50.612998962402344]","[3.3019485473632812, 38.299705505371094, 35.658206939697266, 26.948772430419922, 27.952146530151367, 21.487178802490234, 17.363306045532227, 25.044845581054688, 15.161077499389648, 20.69074249267578, 12.23294734954834, 12.832090377807617]","[0.6273471713066101, 0.5780854821205139, 0.43580180406570435, 0.3353264331817627, 0.42394688725471497, 0.34839895367622375, 0.3672124445438385, 0.27878496050834656, 0.3358290195465088, 0.36284586787223816, 0.4055997431278229, 0.7296645045280457]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.07900000363588333, 0.07000000029802322, 0.03999999910593033, 0.041999999433755875, 0.035999998450279236, 0.020999999716877937, 0.04399999976158142, 0.01899999938905239, 0.023000000044703484, 0.039000000804662704, 0.052000001072883606, 0.01600000075995922]","[0.25714147090911865, 0.3227873742580414, 0.25224465131759644, 0.20209723711013794, 0.2724083364009857, 0.2631896436214447, 0.20854339003562927, 0.18987858295440674, 0.21122092008590698, 0.22993482649326324, 0.26100385189056396, 0.30310240387916565]"
SOVVAVA12AF72A9926,Screamin_Jay_Hawkins,Talk About Me,"[42.671730041503906, -54.214134216308594, 56.83385467529297, 17.514785766601562, 0.6033481359481812, 14.760558128356934, -9.858622550964355, -3.3776562213897705, -5.3707451820373535, 1.7835273742675781, 0.8464681506156921, 0.5294592380523682]","[49.58399963378906, 99.83699798583984, 217.32000732421875, 203.40699768066406, 96.17900085449219, 187.49400329589844, 75.12699890136719, 178.5919952392578, 92.86699676513672, 89.8290023803711, 57.895999908447266, 48.981998443603516]","[18.531999588012695, -149.6320037841797, -102.68199920654297, -254.79600524902344, -112.90599822998047, -81.0999984741211, -72.93800354003906, -94.18000030517578, -101.00299835205078, -62.68899917602539, -89.96700286865234, -76.2040023803711]","[3.2891738414764404, 41.93217468261719, 51.38139724731445, 45.67329788208008, 36.71614456176758, 39.28650665283203, 22.73809814453125, 30.862722396850586, 27.721345901489258, 23.886777877807617, 22.59684944152832, 18.325775146484375]","[0.3259851932525635, 0.6366400122642517, 0.30629482865333557, 0.31267407536506653, 0.348539263010025, 0.3517807424068451, 0.2791259288787842, 0.2383585125207901, 0.3860814869403839, 0.19945333898067474, 0.29207703471183777, 0.2731051743030548]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02199999988079071, 0.032999999821186066, 0.01899999938905239, 0.01600000075995922, 0.010999999940395355, 0.01600000075995922, 0.012000000104308128, 0.00800000037997961, 0.020999999716877937, 0.006000000052154064, 0.013000000268220901, 0.013000000268220901]","[0.2341977059841156, 0.3510386049747467, 0.2115580141544342, 0.2710569202899933, 0.309028297662735, 0.29469406604766846, 0.26932328939437866, 0.22668519616127014, 0.2975406050682068, 0.16624344885349274, 0.2712031602859497, 0.23772932589054108]"
SOAEBUV12A8C1335DB,Mighty_Joe_Young,Wishy Washy Woman,"[42.46585464477539, -7.049986839294434, 17.694299697875977, 2.3732590675354004, -18.428125381469727, -10.236071586608887, 15.221756935119629, -1.8965510129928589, 26.61767578125, 2.8809878826141357, -0.7161269783973694, 22.071029663085938]","[49.395999908447266, 171.1300048828125, 135.63900756835938, 364.322998046875, 61.790000915527344, 147.97900390625, 90.75599670410156, 94.58100128173828, 103.5270004272461, 64.24099731445312, 61.650001525878906, 108.60800170898438]","[0.0, -148.302001953125, -137.05099487304688, -170.21299743652344, -111.82099914550781, -76.79199981689453, -83.98200225830078, -95.65699768066406, -63.013999938964844, -71.12799835205078, -60.86199951171875, -53.59299850463867]","[3.5205345153808594, 35.8029670715332, 41.10612487792969, 39.854644775390625, 24.892135620117188, 28.291379928588867, 25.998306274414062, 21.18916893005371, 21.425704956054688, 16.505159378051758, 16.224838256835938, 21.99011993408203]","[0.37200701236724854, 0.40201398730278015, 0.32168400287628174, 0.28284400701522827, 0.4623959958553314, 0.2627289891242981, 0.37769201397895813, 0.35334500670433044, 0.3645089864730835, 0.4934200048446655, 0.32293701171875, 0.30452901124954224]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.013000000268220901, 0.017999999225139618, 0.012000000104308128, 0.010999999940395355, 0.03099999949336052, 0.017000000923871994, 0.013000000268220901, 0.012000000104308128, 0.009999999776482582, 0.019999999552965164, 0.014999999664723873, 0.014000000432133675]","[0.2798674702644348, 0.31885308027267456, 0.27528613805770874, 0.22615838050842285, 0.30912038683891296, 0.20710572600364685, 0.30591750144958496, 0.2846755385398865, 0.28808343410491943, 0.3348793387413025, 0.24741435050964355, 0.2728103995323181]"
SOALDFI12A8C13A3A8,Steve_Erquiaga,The 23rd Psalm,"[27.67807388305664, -108.40341186523438, -90.24954986572266, -6.861034393310547, 6.280865669250488, -5.85429048538208, -14.522905349731445, -19.25758934020996, -18.989673614501953, -7.531771183013916, 7.232304096221924, 18.437702178955078]","[45.00299835205078, 99.67900085449219, 37.444000244140625, 124.61199951171875, 101.37999725341797, 167.49000549316406, 51.71500015258789, 55.59600067138672, 52.97100067138672, 58.96500015258789, 68.87000274658203, 75.79399871826172]","[3.2850000858306885, -215.51199340820312, -176.05799865722656, -191.35899353027344, -84.27400207519531, -68.48699951171875, -104.04000091552734, -131.9550018310547, -84.21499633789062, -71.9739990234375, -59.08399963378906, -54.25199890136719]","[5.727106094360352, 38.84814453125, 36.27722930908203, 38.42024230957031, 27.87513542175293, 36.861392974853516, 24.987415313720703, 20.052396774291992, 22.51728057861328, 15.320842742919922, 16.699296951293945, 19.07459831237793]","[0.12560684978961945, 0.2199876755475998, 0.44391918182373047, 0.0927671268582344, 0.19328081607818604, 0.08918356150388718, 0.19682054221630096, 0.22266438603401184, 0.12728355824947357, 0.38702329993247986, 0.16661369800567627, 0.4012863039970398]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.003000000026077032, 0.004000000189989805, 0.0010000000474974513, 0.003000000026077032, 0.0010000000474974513, 0.0020000000949949026, 0.00800000037997961, 0.003000000026077032, 0.0010000000474974513, 0.003000000026077032, 0.0020000000949949026, 0.003000000026077032]","[0.1383148729801178, 0.24389979243278503, 0.37596356868743896, 0.09975487738847733, 0.26425912976264954, 0.11431688070297241, 0.2477814108133316, 0.30515381693840027, 0.14482715725898743, 0.38363656401634216, 0.2154027819633484, 0.41563472151756287]"
SOBLUYN12A8AE48167,Jacques_Dutronc,L'Aventurier,"[47.676082611083984, 54.125850677490234, -14.174864768981934, -13.442605972290039, -7.012474060058594, -11.014094352722168, 1.570979356765747, -3.261120080947876, 0.4838850200176239, 5.06648063659668, -4.002873420715332, 14.322942733764648]","[52.85100173950195, 271.1050109863281, 87.10099792480469, 51.099998474121094, 57.58300018310547, 85.60299682617188, 54.75600051879883, 70.9280014038086, 51.75699996948242, 62.12300109863281, 75.86499786376953, 63.577999114990234]","[0.0, -29.64299964904785, -110.13200378417969, -127.28600311279297, -77.22699737548828, -66.02899932861328, -71.6500015258789, -73.8280029296875, -63.83599853515625, -46.79399871826172, -40.27899932861328, -54.03099822998047]","[4.314398288726807, 33.28195571899414, 39.219512939453125, 27.258041381835938, 23.173755645751953, 21.87080192565918, 19.885316848754883, 19.289058685302734, 15.821586608886719, 17.71834373474121, 12.549110412597656, 16.799753189086914]","[0.38103747367858887, 0.5075168013572693, 0.37213048338890076, 0.3140800893306732, 0.5596033334732056, 0.45017701387405396, 0.46414729952812195, 0.5217325687408447, 0.43790051341056824, 0.47923901677131653, 0.25501421093940735, 0.3248462677001953]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.032999999821186066, 0.04399999976158142, 0.027000000700354576, 0.026000000536441803, 0.029999999329447746, 0.028999999165534973, 0.02199999988079071, 0.024000000208616257, 0.02800000086426735, 0.01600000075995922, 0.013000000268220901, 0.019999999552965164]","[0.26918473839759827, 0.2985329329967499, 0.26311004161834717, 0.21532177925109863, 0.30663996934890747, 0.2657911777496338, 0.3250792324542999, 0.3410707712173462, 0.25523409247398376, 0.3049912452697754, 0.20572057366371155, 0.2855653464794159]"
SOGHKOU12AB018C776,The_Shirrows,Leave Me Be,"[45.49619674682617, -20.099950790405273, 7.737955093383789, -6.00329065322876, -14.479782104492188, -7.408975124359131, -1.294393539428711, -7.132503986358643, -4.145145416259766, -3.745223045349121, -2.906912326812744, -6.682799339294434]","[55.10200119018555, 199.8070068359375, 101.08799743652344, 197.07400512695312, 85.87100219726562, 158.5290069580078, 58.0620002746582, 116.15599822998047, 46.676998138427734, 77.64399719238281, 48.90299987792969, 42.13600158691406]","[0.0, -149.20199584960938, -108.875, -154.25, -113.77899932861328, -76.37799835205078, -82.7959976196289, -75.802001953125, -53.119998931884766, -71.57099914550781, -115.73600006103516, -62.88800048828125]","[5.926296234130859, 41.47776794433594, 39.163143157958984, 40.652400970458984, 38.14297866821289, 29.13198471069336, 23.126976013183594, 24.871234893798828, 17.726396560668945, 18.493574142456055, 17.005367279052734, 15.948380470275879]","[0.362937331199646, 0.24712280929088593, 0.31493985652923584, 0.243370920419693, 0.4363960027694702, 0.2962080240249634, 0.20043107867240906, 0.4047844707965851, 0.1887894719839096, 0.19608521461486816, 0.12482957541942596, 0.27428320050239563]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.003000000026077032, 0.003000000026077032, 0.003000000026077032, 0.0020000000949949026, 0.007000000216066837, 0.004999999888241291, 0.004000000189989805, 0.00800000037997961, 0.003000000026077032, 0.004000000189989805, 0.0020000000949949026, 0.004000000189989805]","[0.3681662678718567, 0.24184638261795044, 0.33195292949676514, 0.225967139005661, 0.3873741924762726, 0.30385705828666687, 0.19853471219539642, 0.3563220798969269, 0.1932123303413391, 0.25941434502601624, 0.16634434461593628, 0.2527167499065399]"
SOFDYGC12A6D4F9059,The_Mars_Volta,Inertiatic Esp,"[49.509124755859375, 32.8287467956543, 45.81036376953125, -3.620548725128174, -17.267778396606445, -15.977082252502441, -7.360896110534668, -1.1199039220809937, 1.0629785060882568, 0.8572604060173035, 0.9615411162376404, -0.28460681438446045]","[57.77199935913086, 171.1300048828125, 221.57699584960938, 238.6439971923828, 88.5250015258789, 272.56201171875, 62.22200012207031, 124.97699737548828, 69.5739974975586, 77.49700164794922, 89.9520034790039, 88.37699890136719]","[0.0, -118.81199645996094, -92.87899780273438, -273.43798828125, -112.11699676513672, -70.19200134277344, -90.61699676513672, -96.41300201416016, -62.95600128173828, -53.481998443603516, -119.30899810791016, -63.430999755859375]","[6.864030361175537, 40.77617263793945, 34.91439437866211, 30.791107177734375, 31.71575164794922, 31.600988388061523, 27.84198760986328, 21.712247848510742, 20.480052947998047, 16.008447647094727, 14.369239807128906, 18.484333038330078]","[0.39959290623664856, 0.5711238980293274, 0.4875714182853699, 0.3018849492073059, 0.3866864740848541, 0.317096084356308, 0.4826156795024872, 0.2705512046813965, 0.2959873676300049, 0.3321049213409424, 0.311318576335907, 0.5133463740348816]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.023000000044703484, 0.03500000014901161, 0.014000000432133675, 0.014999999664723873, 0.010999999940395355, 0.01600000075995922, 0.032999999821186066, 0.014999999664723873, 0.014000000432133675, 0.01600000075995922, 0.01600000075995922, 0.01600000075995922]","[0.2311219573020935, 0.3068639934062958, 0.32034021615982056, 0.2157551646232605, 0.2963341176509857, 0.21150030195713043, 0.2890552580356598, 0.20691658556461334, 0.21557089686393738, 0.22388410568237305, 0.2167343646287918, 0.33187657594680786]"
